Year,SERIES,UNIT_MEASURE,Value
2009,Učestalost podmićivanja (% firmi koje imaju barem jedan zahtjev za plaćanje mita),Postotak,10.18887
2013,Učestalost podmićivanja (% firmi koje imaju barem jedan zahtjev za plaćanje mita),Postotak,10.659839999999999
