Year,Value,UNIT_MEASURE,SERIES
2004,43.08,Procenat,SL_EMP_GTOTL
2005,43.13,Procenat,SL_EMP_GTOTL
2006,42.86,Procenat,SL_EMP_GTOTL
2007,42.67,Procenat,SL_EMP_GTOTL
2008,42.71,Procenat,SL_EMP_GTOTL
2009,42.72,Procenat,SL_EMP_GTOTL
2010,42.43,Procenat,SL_EMP_GTOTL
2011,42.18,Procenat,SL_EMP_GTOTL
2012,42.69,Procenat,SL_EMP_GTOTL
2013,41.98,Procenat,SL_EMP_GTOTL
2014,41.73,Procenat,SL_EMP_GTOTL
2015,41.58,Procenat,SL_EMP_GTOTL
2016,41.61,Procenat,SL_EMP_GTOTL
2017,41.68,Procenat,SL_EMP_GTOTL
