Year,Value,UNIT_MEASURE,SERIES
2001,14.56,Procenat,SH_XPD_EARN10
2004,5.58,Procenat,SH_XPD_EARN10
2007,10.25,Procenat,SH_XPD_EARN10
2011,8.56,Procenat,SH_XPD_EARN10
2015,8.18,Procenat,SH_XPD_EARN10
2001,3.59,Procenat,SH_XPD_EARN25
2004,0.4,Procenat,SH_XPD_EARN25
2007,1.9,Procenat,SH_XPD_EARN25
2011,1.27,Procenat,SH_XPD_EARN25
2015,1.39,Procenat,SH_XPD_EARN25
