Year,Value,UNIT_MEASURE,SERIES
2015,0.0,Rezultat,SL_LBR_NTLCPL
2016,1.5,Rezultat,SL_LBR_NTLCPL
2017,1.2,Rezultat,SL_LBR_NTLCPL
