Year,Value,UNIT_MEASURE,SERIES
2011,16.43,Procenat,NV_IND_SSIS
2012,18.26,Procenat,NV_IND_SSIS
2013,15.1,Procenat,NV_IND_SSIS
2014,21.21,Procenat,NV_IND_SSIS
2015,21.54,Procenat,NV_IND_SSIS
2016,20.36,Procenat,NV_IND_SSIS
2017,17.06,Procenat,NV_IND_SSIS
