Year,Value,UNIT_MEASURE,SERIES
2000,18.9,Na 100 000 stanovnika,SH_STA_TRAF
2005,17.7,Na 100 000 stanovnika,SH_STA_TRAF
2010,16.8,Na 100 000 stanovnika,SH_STA_TRAF
2013,15.1,Na 100 000 stanovnika,SH_STA_TRAF
2016,15.7,Na 100 000 stanovnika,SH_STA_TRAF
