Year,SERIES,UNIT_MEASURE,Value
2000,SH_STA_TRAF,Na 100 000 stanovnika,18.9
2005,SH_STA_TRAF,Na 100 000 stanovnika,17.7
2010,SH_STA_TRAF,Na 100 000 stanovnika,16.8
2013,SH_STA_TRAF,Na 100 000 stanovnika,15.1
2016,SH_STA_TRAF,Na 100 000 stanovnika,15.7
