Year,SERIES,UNIT_MEASURE,Value
2004,SL_EMP_GTOTL,Procenat,43.08
2005,SL_EMP_GTOTL,Procenat,43.13
2006,SL_EMP_GTOTL,Procenat,42.86
2007,SL_EMP_GTOTL,Procenat,42.67
2008,SL_EMP_GTOTL,Procenat,42.71
2009,SL_EMP_GTOTL,Procenat,42.72
2010,SL_EMP_GTOTL,Procenat,42.43
2011,SL_EMP_GTOTL,Procenat,42.18
2012,SL_EMP_GTOTL,Procenat,42.69
2013,SL_EMP_GTOTL,Procenat,41.98
2014,SL_EMP_GTOTL,Procenat,41.73
2015,SL_EMP_GTOTL,Procenat,41.58
2016,SL_EMP_GTOTL,Procenat,41.61
2017,SL_EMP_GTOTL,Procenat,41.68
