Year,SERIES,UNIT_MEASURE,Value
2001,SH_XPD_EARN10,Procenat,14.56
2004,SH_XPD_EARN10,Procenat,5.58
2007,SH_XPD_EARN10,Procenat,10.25
2011,SH_XPD_EARN10,Procenat,8.56
2015,SH_XPD_EARN10,Procenat,8.18
2001,SH_XPD_EARN25,Procenat,3.59
2004,SH_XPD_EARN25,Procenat,0.4
2007,SH_XPD_EARN25,Procenat,1.9
2011,SH_XPD_EARN25,Procenat,1.27
2015,SH_XPD_EARN25,Procenat,1.39
