Year,SERIES,UNIT_MEASURE,Value
2011,NV_IND_SSIS,Procenat,16.43
2012,NV_IND_SSIS,Procenat,18.26
2013,NV_IND_SSIS,Procenat,15.1
2014,NV_IND_SSIS,Procenat,21.21
2015,NV_IND_SSIS,Procenat,21.54
2016,NV_IND_SSIS,Procenat,20.36
2017,NV_IND_SSIS,Procenat,17.06
