Year,SERIES,UNIT_MEASURE,Value
2015,SL_LBR_NTLCPL,Rezultat,0.0
2016,SL_LBR_NTLCPL,Rezultat,1.5
2017,SL_LBR_NTLCPL,Rezultat,1.2
