Year,Value,UNIT_MEASURE,SERIES
2009,10.18887,Postotak,Učestalost podmićivanja (% firmi koje imaju barem jedan zahtjev za plaćanje mita)
2013,10.659839999999999,Postotak,Učestalost podmićivanja (% firmi koje imaju barem jedan zahtjev za plaćanje mita)
