Year,Value,UNIT_MEASURE,SERIES
2006,0.883600405130323,Ratio,Gender parity index for participation rate in formal and non-formal education and training
2007,0.891686129033341,Ratio,Gender parity index for participation rate in formal and non-formal education and training
2008,1.06196239724885,Ratio,Gender parity index for participation rate in formal and non-formal education and training
2010,0.9100838971852049,Ratio,Gender parity index for participation rate in formal and non-formal education and training
2011,0.9899659567143599,Ratio,Gender parity index for participation rate in formal and non-formal education and training
2012,1.05592578636944,Ratio,Gender parity index for participation rate in formal and non-formal education and training
2016,0.9550561797752809,Ratio,Gender parity index for participation rate in formal and non-formal education and training
