Year,Value,UNIT_MEASURE,SERIES
2006,0.883600405130323,Однос,Индекс родног паритета за стопу учешћа у формалном и неформалном образовању и обуци
2007,0.891686129033341,Однос,Индекс родног паритета за стопу учешћа у формалном и неформалном образовању и обуци
2008,1.06196239724885,Однос,Индекс родног паритета за стопу учешћа у формалном и неформалном образовању и обуци
2010,0.9100838971852049,Однос,Индекс родног паритета за стопу учешћа у формалном и неформалном образовању и обуци
2011,0.9899659567143599,Однос,Индекс родног паритета за стопу учешћа у формалном и неформалном образовању и обуци
2012,1.05592578636944,Однос,Индекс родног паритета за стопу учешћа у формалном и неформалном образовању и обуци
2016,0.9550561797752809,Однос,Индекс родног паритета за стопу учешћа у формалном и неформалном образовању и обуци
