Year,Value,UNIT_MEASURE,SERIES
2020,0.41605632000319737,Однос,"Однос женских чланове парламената (Однос удјела жена у парламенту у удјелу жена у националном становништву са старосном подобношћу као доња граница), у доњем дому или једнодомном парламенту"
2020,0.38829334577993213,Однос,"Однос за женске чланове парламената (Однос удјела жена у парламенту у удјелу жена у националном становништву са старосном подобношћу као доња граница), у горњем дому"
