Year,Series,Units,Value
2018,SG_STT_NSDSFND,NUMBER,1.0
2018,SG_STT_NSDSIMPL,NUMBER,1.0
2018,SG_STT_NSDSFDGVT,NUMBER,1.0
2018,SG_STT_NSDSFDDNR,NUMBER,1.0
